Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves,adjacent to,affects,allocates,capable of,characteristic for,completed invasion phase,contained in,contains,contributes to,contributor,created by,decreases,decreases effort in,derives from,derives into,determines,don't use concept,editor note,enabled by,ends,ends during,ends with,enhance,facilitate,has alien range,has amount of closely related species,has amount of species,has area,has component,has decreased effort level by,has distribution,has growth,has habitat,has increased effort level by,has increased levels of,has index,has input,has invasion success likelihood,has level of,has measurement,has measurement unit label,has measurement value,has mortality,has natality,has native range,has number of individuals,has output,has part,has part structure that is capable of,has participant,has propagule pressure,has quality,has range,has recruitment,has role,has spatial occupant at some time,has specific name,has status,has value,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000232,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/NCIT_A8,http://purl.obolibrary.org/obo/NCIT_NHC0,http://purl.obolibrary.org/obo/NCIT_P106,http://purl.obolibrary.org/obo/NCIT_P107,http://purl.obolibrary.org/obo/NCIT_P108,http://purl.obolibrary.org/obo/NCIT_P207,http://purl.obolibrary.org/obo/NCIT_P322,http://purl.obolibrary.org/obo/NCIT_P325,http://purl.obolibrary.org/obo/NCIT_P366,http://purl.obolibrary.org/obo/OBI_0001886,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/terms/creator,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#notation,https://w3id.org/inbio#_000130,https://w3id.org/inbio#_000132,increases,increases effort in,interacts with,is absent,is affected by,is against,is aggregate of,is alien range to,is characteristic of,is characterized by,is closely related to,is enemy of,is enhanced by,is growth of,is habitat of,is in invasion phase,is mortality of,is natality of,is native range to,is part of,is prey of,is range of,is recruitment of,is similar to,is status of,license,license,license,license,located in,location of,occupies spatial region at some time,occurs in,output of,overlaps,part of,participates in,produced by,produces,quality of,role of,shows changes in species trait,spatially coextensive with,surrounded by,surrounds,title,TODO
http://purl.obolibrary.org/obo/ENVO_00000020,lake,catch basin|open water|tarn|pasteuer lake|broad|llyn|loch|lochan|lough|mere|mortlake,A body of water or other liquid of considerable size contained in a depression on a landmass.,false,,,http://purl.obolibrary.org/obo/ENVO_00000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000020,,,,,,,,,,,,,,,,,,,,,,,,,LTER:278,,Geonames:H.LKS|SPIRE:Lake_or_pond|Geonames:H.LK|EcoLexicon:lake|SWEETRealm:Lake|FTT:221|FTT:704|FTT:909|TGN:21114|TGN:21115,,catch basin|open water|tarn,,pasteuer lake|broad|llyn|loch|lochan|lough|mere|mortlake,,,envoPolar,,lake,,,A body of water or other liquid of considerable size contained in a depression on a landmass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000063,animal nutrient,,chemical element required by animals to perform functions necessary for life,false,,,https://w3id.org/inbio#_000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal nutrient,,,chemical element required by animals to perform functions necessary for life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3041,chlorophyta,Chlorophycota|green algae|Chlorophyta sensu Bremer 1985|algae|green algae,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33090|https://w3id.org/inbio#_000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:3041,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_phylum,,,,,,,,,,,,,,,,,PMID:23020233|GC_ID:1,green algae,,ncbi_taxonomy,Chlorophycota|green algae|Chlorophyta sensu Bremer 1985|algae,,,,,chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#Recruitment,recruitment,,It's the rate on which new individuals establishes in a certain community either by new born individuals or immigration.,false,,,https://w3id.org/inbio#_000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:Recruitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's the rate on which new individuals establishes in a certain community either by new born individuals or immigration.,recruitment rate|recruitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GEO_000000787,geodetic coordinate measurement datum,,A measurement of location on the Earth that uses a single number to specify a coordinate in a coordinate system known as a geodetic datum.|latitude and longitude are key subtypes,false,,,http://purl.obolibrary.org/obo/IAO_0000109,,,,,,,,,,,,William R. Hogan|Josh Hanna,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO:000000787,,geodetic coordinate measurement datum,,,A measurement of location on the Earth that uses a single number to specify a coordinate in a coordinate system known as a geodetic datum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latitude and longitude are key subtypes,geodetic coordinate measurement datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000053,alien species,adventive species|non-native species|exotic species|introduced species|alien species|nonindigenous species|foreign species|non-indigenous species,Species whose presence in a region is attributable to human actions that enable them to overcome biogeographical barriers.,false,,,http://purl.obolibrary.org/obo/NCIT_C45293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,adventive species|non-native species|exotic species|introduced species|alien species|nonindigenous species|foreign species|non-indigenous species,,,,,,,,alien species,,,Species whose presence in a region is attributable to human actions that enable them to overcome biogeographical barriers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#SynonymType,SynonymType,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:SynonymType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000001,base ontology module,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000001,,,,,"An ontology module that comprises only of asserted axioms local to the ontology, excludes import directives, and excludes axioms or declarations from external ontologies.",,,,,,,,,,,,,,,,,,,2018-05-20T20:55:30Z,,,,,,,,,,,,base ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000073,behavioural change,,Any change in the behaviour of a species,false,,,https://w3id.org/inbio#_000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,behavioural change,,,Any change in the behaviour of a species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000089,competitive strength,,"A species is strongly competitive, if its way of using shared resources usually leads to a reduction in survivorship, growth and/or reproduction of at least some of the competing individuals of the other species.",false,,,http://purl.obolibrary.org/obo/PATO_0001230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,competitive strength,,,"A species is strongly competitive, if its way of using shared resources usually leads to a reduction in survivorship, growth and/or reproduction of at least some of the competing individuals of the other species.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_29197,chlorarachniophyceae,Chlorarachniophyta|Chlorarachnida|algae|chlorarachniophytes,,false,,,https://w3id.org/inbio#_000057|http://purl.obolibrary.org/obo/NCBITaxon_136419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:29197,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_class,,,,,,,,,,,,,,,,,PMID:7874738|GC_ID:1,chlorarachniophytes,,ncbi_taxonomy,Chlorarachniophyta|Chlorarachnida|algae,,,,,chlorarachniophyceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature,macroscopic spatial feature,May appear on a map.,false,,,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Geographic_feature,macroscopic spatial feature,,,,,,envoPolar,May appear on a map.,geographic feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C127787,total number,TOTNUM,The determination of the amount of total number of entities.|A measurement of the total number of entities.,false,,,http://purl.obolibrary.org/obo/NCIT_C25256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C127787,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C101833|http://purl.obolibrary.org/obo/NCIT_C101832|http://purl.obolibrary.org/obo/NCIT_C127266|http://purl.obolibrary.org/obo/NCIT_C127267|http://purl.obolibrary.org/obo/NCIT_C66830|http://purl.obolibrary.org/obo/NCIT_C61410,C127787,Quantitative Concept,,,,CDISC,,,,,,,,,,,TOTNUM,,,,,,,,total number,,,The determination of the amount of total number of entities.|A measurement of the total number of entities.,,,CL509779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C37927,color,Colour,The appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation.,false,,,http://purl.obolibrary.org/obo/UBERON_0034768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C37927,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C77526|http://purl.obolibrary.org/obo/NCIT_C95120|http://purl.obolibrary.org/obo/NCIT_C117743|http://purl.obolibrary.org/obo/NCIT_C117742|http://purl.obolibrary.org/obo/NCIT_C66830|http://purl.obolibrary.org/obo/NCIT_C95121|http://purl.obolibrary.org/obo/NCIT_C61410,C37927,Qualitative Concept,,,C0009393,CDISC,,,,,,,,,,,Colour,,,,,,,,color,,,The appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25319,place,,"The particular portion of space occupied by a physical object or intended for a physical object.|A bounded physical location which may contain structures. EXAMPLE(S): ambulance, helicopter, manufacturing site, service delivery location, home, emergency department, surgical suite, patient room. NOTE(S): Constraints: Place may be natural or man-made. The geographic position of a place may or may not be constant. Discussion: Places may be work facilities (where relevant acts occur), homes (where people live) or offices (where people work). Places may contain sub-places (floor, room, booth, bed). Places may also be sites that are investigated in the context of health care, social work, public health administration (e.g., buildings, picnic grounds, day care centers, prisons, counties, states, and other focuses of epidemiological events).",false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25319,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C159503|http://purl.obolibrary.org/obo/NCIT_C159501,C25319,Spatial Concept,,,C0442504,BRIDG,,,,,,,,,,,,,,,,,,,place,,,"The particular portion of space occupied by a physical object or intended for a physical object.|A bounded physical location which may contain structures. EXAMPLE(S): ambulance, helicopter, manufacturing site, service delivery location, home, emergency department, surgical suite, patient room. NOTE(S): Constraints: Place may be natural or man-made. The geographic position of a place may or may not be constant. Discussion: Places may be work facilities (where relevant acts occur), homes (where people live) or offices (where people work). Places may contain sub-places (floor, room, booth, bed). Places may also be sites that are investigated in the context of health care, social work, public health administration (e.g., buildings, picnic grounds, day care centers, prisons, counties, states, and other focuses of epidemiological events).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001795,ecosystem process,,An environmental process either driven by or primarily impacting the parts or emergent properties of an ecosystem.,false,,,http://purl.obolibrary.org/obo/GO_0008150|http://purl.obolibrary.org/obo/ENVO_02500000,,,,,,,,,,,,http://orcid.org/0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01001795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecosystem process,,,An environmental process either driven by or primarily impacting the parts or emergent properties of an ecosystem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000007,curation subset ontology module,,A subset ontology that is intended as a whitelist for curators using the ontology. Such a subset will exclude classes that curators should not use for curation.,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000007,,,,,A subset ontology that is intended as a whitelist for curators using the ontology. Such a subset will exclude classes that curators should not use for curation.,,,,,,,,,,,,,,,,,,,2018-05-20T20:58:38Z,,,,,,,,,,,,curation subset ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33154,opisthokonta,opisthokonts|Fungi/Metazoa group,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_2759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GC_ID:1,,,ncbi_taxonomy,opisthokonts|Fungi/Metazoa group,,NCBITaxon:33154,,,opisthokonta,,,,NCBITaxon:33154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7711,chordata,chordates,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,chordates,,,,,,,,chordata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_6960,hexapoda,Atelocerata|Tracheata|Uniramia|hexapods|insects,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_197562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:6960,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_subphylum,,,,,,,,,,,,,,,,,GC_ID:1,insects,,ncbi_taxonomy,Atelocerata|Tracheata|Uniramia|hexapods,,,,,hexapoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000004,bridge ontology module,,"An ontology module that consists entirely of axioms that connect or bridge two distinct ontology modules. For example, the Uberon-to-ZFA bridge module.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000004,,,,,"An ontology module that consists entirely of axioms that connect or bridge two distinct ontology modules. For example, the Uberon-to-ZFA bridge module.",,,,,,,,,,,,,,,,,,,2018-05-20T20:56:23Z,,,,,,,,,,,,bridge ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_7742,vertebrata <metazoa>,vertebrates|Vertebrata,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_89593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:7742,,,,,,,,,,,,,,,,,,,,,,,,,,,,vertebrates|Vertebrata,,,,,,,,vertebrata <metazoa>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000295,marine layer,,A layer that is part of a marine water body.,false,,,http://purl.obolibrary.org/obo/ENVO_01000325|http://purl.obolibrary.org/obo/ENVO_01000044,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoMarine|envoPolar,,marine layer,,,A layer that is part of a marine water body.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000228,inverse estuary,,"An estuary which is located in regions where evaporation greatly exceeds the inflow of fresh water, forming a zone of maximum salinity towards which both riverine and marine water masses flow, before sinking and spreading along the bottom in both seaward and landward directions.",false,,,http://purl.obolibrary.org/obo/ENVO_00000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inverse estuary,,,"An estuary which is located in regions where evaporation greatly exceeds the inflow of fresh water, forming a zone of maximum salinity towards which both riverine and marine water masses flow, before sinking and spreading along the bottom in both seaward and landward directions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#GrowthRate,growth,,It's a measure of the changes in population or community size over time.,false,,,https://w3id.org/inbio#_000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:GrowthRate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It's a measure of the changes in population or community size over time.,growth rate|growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000020,change in environment,environmental change,"Any change in the environment, e.g. concerning temperature, soil nutrients or biodiversity",false,,,http://purl.obolibrary.org/obo/NCIT_C25446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000020,,,,,,,,,,,,,,,,,,,,,,,,,,,,environmental change,,,,,,,,change in environment,,,"Any change in the environment, e.g. concerning temperature, soil nutrients or biodiversity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000002,editors ontology module,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",false,,,http://purl.obolibrary.org/obo/IAO_8000000,,,,,,,,,,,,cjm,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000002,,,,,"An ontology module that is intended to be directly edited, typically managed in source control, and typically not intended for direct consumption by end-users.",source ontology module,,,,,,,,,,,,,,,,,,2018-05-20T20:55:47Z,,,,,,,,,,,,editors ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PCO_0000029,multi-species collection of organisms,,A collection of organisms that consists of two or more organisms from at least two species.,false,,,http://purl.obolibrary.org/obo/PCO_0000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCO:0000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multi-species collection of organisms,,,A collection of organisms that consists of two or more organisms from at least two species.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#DbXref,DbXref,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:DbXref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GEO_000000788,geodetic datum,,"A coordinate system, and a set of reference points, used to locate places on the Earth (or similar objects).|Every latitude and longitude measurement is with respect to a geodetic datum.  Most common ones in use are NAD83 and WGS84.",false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,,,William R. Hogan|Josh Hanna,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO:000000788,,geodetic datum,,,"A coordinate system, and a set of reference points, used to locate places on the Earth (or similar objects).",,"Wikipedia: https://en.wikipedia.org/wiki/Geodetic_datum

Date accessed: 2015-04-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,Every latitude and longitude measurement is with respect to a geodetic datum.  Most common ones in use are NAD83 and WGS84.,geodetic datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://cerrado.linkeddata.es/ecology/ccon#SorensensSimilarityIndex,Sørensen–dice index,,,false,,,https://w3id.org/inbio#_000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccon:SorensensSimilarityIndex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sørensen’s similarity coefficient|Sørensen–dice index|sorensen's similarity index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001931,scalar value specification,,A value specification that consists of two parts: a numeral and a unit label,false,,,http://purl.obolibrary.org/obo/OBI_0001933,,,,,,,,,,,,PERSON:Bjoern Peters,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001931,,scalar value specification,,http://purl.obolibrary.org/obo/IAO_0000123,A value specification that consists of two parts: a numeral and a unit label,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,scalar value specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000067,allocation,,To set apart or re-distribute for a special purpose,false,,,https://w3id.org/inbio#_000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,after https://www.thefreedictionary.com/allocation,allocation,,,To set apart or re-distribute for a special purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PCO_0000001,population of organisms,,"A collection of organisms, all of the same species, that live in the same place.",false,,,http://purl.obolibrary.org/obo/PCO_0000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCO:0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.dataone.org/odo/ECSO_00000311,,,,,,,,,population of organisms,,,"A collection of organisms, all of the same species, that live in the same place.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000043,wetland area,wetland region,An vegetated area which overlaps a wetland ecosystem.,false,,,http://purl.obolibrary.org/obo/ENVO_01001305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:00000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wetland region,,,,,wetland area,,,An vegetated area which overlaps a wetland ecosystem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01001209,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000000,ontology module,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,cjm,,,,,,true,"I have placed this under 'data about an ontology part', but this can be discussed. I think this is OK if 'part' is interpreted reflexively, as an ontology module is the whole ontology rather than part of it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000000,,,,,,ontology file,,"This class and it's subclasses are applied to OWL ontologies. Using an rdf:type triple will result in problems with OWL-DL. I propose that dcterms:type is instead used to connect an ontology URI with a class from this hierarchy. The class hierarchy is not disjoint, so multiple assertions can be made about a single ontology.",,,,,,,,,,,,,,,,2018-05-20T20:55:03Z,,,,,,,,,,,,ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
